implementation,action,num_rows,num_cols,filled,time
linked_list,insert: row at random pos.,1000,10,1.0,0.06796943900008046
csr,insert: row at random pos.,1000,10,1.0,0.0002886080001189839
array,insert: col at start,1000,10,1.0,1.4908503070000734
linked_list,insert: col at start,1000,10,1.0,2.8034763089999615
csr,insert: col at start,1000,10,1.0,0.20338529800028482
array,insert: col at end,1000,10,1.0,3.529449988000124
linked_list,insert: col at end,1000,10,1.0,9.60652367000057
csr,insert: col at end,1000,10,1.0,0.19193902000006346
array,insert: col after end,1000,10,1.0,4.367499968793709e-05
linked_list,insert: col after end,1000,10,1.0,0.2617666329997519
csr,insert: col after end,1000,10,1.0,0.00010321999980078544
array,insert: col into middle,1000,10,1.0,5.103523699999641
linked_list,insert: col into middle,1000,10,1.0,9.879326809999839
csr,insert: col into middle,1000,10,1.0,0.18364921499960474
array,insert: col at random pos.,1000,10,1.0,6.64760160700007
linked_list,insert: col at random pos.,1000,10,1.0,17.724738758000058
csr,insert: col at random pos.,1000,10,1.0,0.24875484699987283
array,insert: row at start,1,100,1.0,0.06053343999974459
linked_list,insert: row at start,1,100,1.0,6.199499966896838e-05
csr,insert: row at start,1,100,1.0,0.00010858099994948134
array,insert: row at end,1,100,1.0,0.2542443140000614
linked_list,insert: row at end,1,100,1.0,6.981100068514934e-05
csr,insert: row at end,1,100,1.0,0.00012513100045907777
array,insert: row after end,1,100,1.0,4.71460007247515e-05
linked_list,insert: row after end,1,100,1.0,0.0027077200002167956
csr,insert: row after end,1,100,1.0,0.000127010000142036
array,insert: row into middle,1,100,1.0,0.4752160759999242
linked_list,insert: row into middle,1,100,1.0,0.011626896000052511
csr,insert: row into middle,1,100,1.0,0.00016698299987183418
array,insert: row at random pos.,1,100,1.0,0.6491216029999123
linked_list,insert: row at random pos.,1,100,1.0,0.020876579999821843
csr,insert: row at random pos.,1,100,1.0,0.0005324849998942227
array,insert: col at start,1,100,1.0,0.974077854000825
linked_list,insert: col at start,1,100,1.0,0.5671236019998105
csr,insert: col at start,1,100,1.0,0.003044401000806829
array,insert: col at end,1,100,1.0,0.9766457129999253
linked_list,insert: col at end,1,100,1.0,1.4116241009996884
csr,insert: col at end,1,100,1.0,0.0016088009997474728
array,insert: col after end,1,100,1.0,3.4154999411839526e-05
linked_list,insert: col after end,1,100,1.0,0.04719937499976368
csr,insert: col after end,1,100,1.0,6.614599988097325e-05
array,insert: col into middle,1,100,1.0,1.3109515920004924
linked_list,insert: col into middle,1,100,1.0,1.7572402559999318
csr,insert: col into middle,1,100,1.0,0.002062111000668665
array,insert: col at random pos.,1,100,1.0,1.7130004569999073
linked_list,insert: col at random pos.,1,100,1.0,3.3126823410002544
csr,insert: col at random pos.,1,100,1.0,0.002429839000797074
array,insert: row at start,1000,10,0.33,0.338322737999988
linked_list,insert: row at start,1000,10,0.33,0.07249662499998522
csr,insert: row at start,1000,10,0.33,0.0002269060005346546
array,insert: row at end,1000,10,0.33,0.05101968700000725
linked_list,insert: row at end,1000,10,0.33,0.07244644099955622
csr,insert: row at end,1000,10,0.33,0.00015203099974314682
array,insert: row after end,1000,10,0.33,4.7979000555642415e-05
linked_list,insert: row after end,1000,10,0.33,0.029024450999713736
csr,insert: row after end,1000,10,0.33,8.54500003697467e-05
array,insert: row into middle,1000,10,0.33,0.27977130900035263
linked_list,insert: row into middle,1000,10,0.33,0.12755414800085418
csr,insert: row into middle,1000,10,0.33,0.0002284659994984395
array,insert: row at random pos.,1000,10,0.33,0.2382580160001453
linked_list,insert: row at random pos.,1000,10,0.33,0.07974686000034126
csr,insert: row at random pos.,1000,10,0.33,0.0003179260002070805
array,insert: col at start,1000,10,0.33,1.5943362650004929
linked_list,insert: col at start,1000,10,0.33,6.083616306000295
csr,insert: col at start,1000,10,0.33,0.14252946000033262
array,insert: col at end,1000,10,0.33,4.943608386000051
linked_list,insert: col at end,1000,10,0.33,8.775591374000214
csr,insert: col at end,1000,10,0.33,0.07791184699999576
array,insert: col after end,1000,10,0.33,7.922199984022882e-05
linked_list,insert: col after end,1000,10,0.33,0.4223286360002021
csr,insert: col after end,1000,10,0.33,0.000115628999992623
array,insert: col into middle,1000,10,0.33,5.318811871999969
linked_list,insert: col into middle,1000,10,0.33,8.820325862000573
csr,insert: col into middle,1000,10,0.33,0.0576719430000594
array,insert: col at random pos.,1000,10,0.33,6.085691967000457
linked_list,insert: col at random pos.,1000,10,0.33,13.76758470599998
csr,insert: col at random pos.,1000,10,0.33,0.070355992000259
array,insert: row at start,1,100,0.33,0.04929245200037258
linked_list,insert: row at start,1,100,0.33,5.778200011263834e-05
csr,insert: row at start,1,100,0.33,9.745300030772341e-05
array,insert: row at end,1,100,0.33,0.17297316500025772
linked_list,insert: row at end,1,100,0.33,7.020500015642028e-05
csr,insert: row at end,1,100,0.33,0.0001313739994657226
array,insert: row after end,1,100,0.33,4.780299968842883e-05
linked_list,insert: row after end,1,100,0.33,0.0016925899999478133
csr,insert: row after end,1,100,0.33,8.620799962955061e-05
array,insert: row into middle,1,100,0.33,0.2459558129994548
linked_list,insert: row into middle,1,100,0.33,0.007464626000000862
csr,insert: row into middle,1,100,0.33,0.0001229130002684542
array,insert: row at random pos.,1,100,0.33,0.34669325399954687
linked_list,insert: row at random pos.,1,100,0.33,0.013343203000658832
csr,insert: row at random pos.,1,100,0.33,0.0002691709996724967
array,insert: col at start,1,100,0.33,0.5846777759998076
linked_list,insert: col at start,1,100,0.33,0.44378433899964875
csr,insert: col at start,1,100,0.33,0.0005297420002534636
array,insert: col at end,1,100,0.33,0.5772536599997693
linked_list,insert: col at end,1,100,0.33,1.3435007979996954
csr,insert: col at end,1,100,0.33,0.00044483100009529153
array,insert: col after end,1,100,0.33,3.165599991916679e-05
linked_list,insert: col after end,1,100,0.33,0.04417377900063002
csr,insert: col after end,1,100,0.33,7.212699983938364e-05
array,insert: col into middle,1,100,0.33,1.4275990080004703
linked_list,insert: col into middle,1,100,0.33,1.837810721999631
csr,insert: col into middle,1,100,0.33,0.0004765089997817995
array,insert: col at random pos.,1,100,0.33,1.6451370269996914
linked_list,insert: col at random pos.,1,100,0.33,2.7459659529995406
csr,insert: col at random pos.,1,100,0.33,0.0008244099999501486
array,insert: row at start,3160,31,0.66,2.8659905340000478
linked_list,insert: row at start,3160,31,0.66,0.14834440400045423
csr,insert: row at start,3160,31,0.66,0.00026960800005326746
array,insert: row at end,3160,31,0.66,0.09952093900028558
linked_list,insert: row at end,3160,31,0.66,0.12890614599928085
csr,insert: row at end,3160,31,0.66,0.00012999099999433383
array,insert: row after end,3160,31,0.66,4.333700053393841e-05
linked_list,insert: row after end,3160,31,0.66,0.05792666300021665
csr,insert: row after end,3160,31,0.66,8.749100015847944e-05
array,insert: row into middle,3160,31,0.66,1.5330755209997733
linked_list,insert: row into middle,3160,31,0.66,0.15323428600004263
csr,insert: row into middle,3160,31,0.66,0.0003390040001249872
array,insert: row at random pos.,3160,31,0.66,1.7168719259998397
linked_list,insert: row at random pos.,3160,31,0.66,0.14793539699985558
csr,insert: row at random pos.,3160,31,0.66,0.0003933690004487289
array,insert: col at start,3160,31,0.66,10.340740913000445
linked_list,insert: col at start,3160,31,0.66,9.516878512999938
csr,insert: col at start,3160,31,0.66,2.3358613359996525
array,insert: col at end,3160,31,0.66,22.373624178999307
linked_list,insert: col at end,3160,31,0.66,32.02642973699949
csr,insert: col at end,3160,31,0.66,2.0052013520007677
array,insert: col after end,3160,31,0.66,0.00010376299997005844
linked_list,insert: col after end,3160,31,0.66,1.2200845030001801
csr,insert: col after end,3160,31,0.66,9.637999937694985e-05
array,insert: col into middle,3160,31,0.66,27.827068010999938
linked_list,insert: col into middle,3160,31,0.66,34.06169642799978
csr,insert: col into middle,3160,31,0.66,1.7715576309992684
array,insert: col at random pos.,3160,31,0.66,48.92082824699992
linked_list,insert: col at random pos.,3160,31,0.66,45.236833330999616
csr,insert: col at random pos.,3160,31,0.66,1.720482107000862
array,insert: row at start,320,3,0.33,0.061493528000028164
linked_list,insert: row at start,320,3,0.33,0.021819507999680354
csr,insert: row at start,320,3,0.33,0.00014565299989044433
array,insert: row at end,320,3,0.33,0.022988360000454122
linked_list,insert: row at end,320,3,0.33,0.025107027000558446
csr,insert: row at end,320,3,0.33,0.00012871299986727536
array,insert: row after end,320,3,0.33,4.729099964606576e-05
linked_list,insert: row after end,320,3,0.33,0.013247075999970548
csr,insert: row after end,320,3,0.33,9.454100018047029e-05
array,insert: row into middle,320,3,0.33,0.06580272800056264
linked_list,insert: row into middle,320,3,0.33,0.047280943999794545
csr,insert: row into middle,320,3,0.33,0.0001659340005062404
array,insert: row at random pos.,320,3,0.33,0.07971576800082403
linked_list,insert: row at random pos.,320,3,0.33,0.04307071899984294
csr,insert: row at random pos.,320,3,0.33,0.00034202999995613936
array,insert: col at start,320,3,0.33,0.4976858820000416
linked_list,insert: col at start,320,3,0.33,1.7070967409999867
csr,insert: col at start,320,3,0.33,0.009734833999573311
array,insert: col at end,320,3,0.33,1.6510452579996127
linked_list,insert: col at end,320,3,0.33,5.171288829000332
csr,insert: col at end,320,3,0.33,0.007375035999757529
array,insert: col after end,320,3,0.33,6.483300057880115e-05
linked_list,insert: col after end,320,3,0.33,0.1690013560000807
csr,insert: col after end,320,3,0.33,7.938700036902446e-05
array,insert: col into middle,320,3,0.33,2.32204729499972
linked_list,insert: col into middle,320,3,0.33,5.163026455000363
csr,insert: col into middle,320,3,0.33,0.005763137000030838
array,insert: col at random pos.,320,3,0.33,3.2392645309992076
linked_list,insert: col at random pos.,320,3,0.33,7.834389489000387
csr,insert: col at random pos.,320,3,0.33,0.006481486000666337
array,insert: row at start,1000,1000,1.0,49.0170768629996
linked_list,insert: row at start,1000,1000,1.0,0.07706111300012708
csr,insert: row at start,1000,1000,1.0,0.0004304980002416414
array,insert: row at end,1000,1000,1.0,8.14803207299974
linked_list,insert: row at end,1000,1000,1.0,0.14227840800049307
csr,insert: row at end,1000,1000,1.0,0.00020221700015099486
array,insert: row after end,1000,1000,1.0,7.248499969136901e-05
linked_list,insert: row after end,1000,1000,1.0,0.04149881299963454
csr,insert: row after end,1000,1000,1.0,0.00013410299925453728
array,insert: row into middle,1000,1000,1.0,57.85430419000022
linked_list,insert: row into middle,1000,1000,1.0,0.10094963099982124
csr,insert: row into middle,1000,1000,1.0,0.00019644700023491168
array,insert: row at random pos.,1000,1000,1.0,38.10857115999988
linked_list,insert: row at random pos.,1000,1000,1.0,0.09044154100047308
csr,insert: row at random pos.,1000,1000,1.0,0.00042120099988096626
array,insert: col at start,1000,1000,1.0,91.63615634500002
linked_list,insert: col at start,1000,1000,1.0,4.058523491999949
csr,insert: col at start,1000,1000,1.0,25.65357220199985
array,insert: col at end,1000,1000,1.0,8.03401927699997
linked_list,insert: col at end,1000,1000,1.0,8.826809981000224
csr,insert: col at end,1000,1000,1.0,11.81319962499947
array,insert: col after end,1000,1000,1.0,4.168900068179937e-05
linked_list,insert: col after end,1000,1000,1.0,0.25958289399932255
csr,insert: col after end,1000,1000,1.0,5.5063000218069647e-05
array,insert: col into middle,1000,1000,1.0,45.8611450569997
linked_list,insert: col into middle,1000,1000,1.0,12.014889387999574
csr,insert: col into middle,1000,1000,1.0,31.189383478999844
array,insert: col at random pos.,1000,1000,1.0,44.2352747900004
linked_list,insert: col at random pos.,1000,1000,1.0,14.169051374999981
csr,insert: col at random pos.,1000,1000,1.0,22.286748744999386
array,insert: row at start,100,100,0.33,0.21629676900010963
linked_list,insert: row at start,100,100,0.33,0.007622752999850491
csr,insert: row at start,100,100,0.33,0.00010784899950522231
array,insert: row at end,100,100,0.33,0.21631133499977295
linked_list,insert: row at end,100,100,0.33,0.012710255999991205
csr,insert: row at end,100,100,0.33,0.00011005499982275069
array,insert: row after end,100,100,0.33,3.894000019499799e-05
linked_list,insert: row after end,100,100,0.33,0.006949588000679796
csr,insert: row after end,100,100,0.33,8.408600024267798e-05
array,insert: row into middle,100,100,0.33,0.3949807749995671
linked_list,insert: row into middle,100,100,0.33,0.022799657999712508
csr,insert: row into middle,100,100,0.33,0.00011862500014103716
array,insert: row at random pos.,100,100,0.33,0.5309821020000527
linked_list,insert: row at random pos.,100,100,0.33,0.03084305099946505
csr,insert: row at random pos.,100,100,0.33,0.00024337500053661643
array,insert: col at start,100,100,0.33,1.0310795460000008
linked_list,insert: col at start,100,100,0.33,0.9850040670007729
csr,insert: col at start,100,100,0.33,0.06550633100050618
array,insert: col at end,100,100,0.33,0.8728948039997704
linked_list,insert: col at end,100,100,0.33,2.807509069999469
csr,insert: col at end,100,100,0.33,0.059275042999615835
array,insert: col after end,100,100,0.33,4.531800004770048e-05
linked_list,insert: col after end,100,100,0.33,0.1196812090001913
csr,insert: col after end,100,100,0.33,7.701199956500204e-05
array,insert: col into middle,100,100,0.33,1.6909123149998777
linked_list,insert: col into middle,100,100,0.33,3.5384644859996115
csr,insert: col into middle,100,100,0.33,0.06679185400025744
array,insert: col at random pos.,100,100,0.33,2.285699318999832
linked_list,insert: col at random pos.,100,100,0.33,5.734765495999454
csr,insert: col at random pos.,100,100,0.33,0.06518145599966374
array,insert: row at start,10,10,0.33,0.012331389999417297
linked_list,insert: row at start,10,10,0.33,0.0033073009999498026
csr,insert: row at start,10,10,0.33,0.00010436600041430211
array,insert: row at end,10,10,0.33,0.02636191100009455
linked_list,insert: row at end,10,10,0.33,0.008048417999816593
csr,insert: row at end,10,10,0.33,0.00010471299992786953
array,insert: row after end,10,10,0.33,3.9262000427697785e-05
linked_list,insert: row after end,10,10,0.33,0.005650757000694284
csr,insert: row after end,10,10,0.33,7.595599981868872e-05
array,insert: row into middle,10,10,0.33,0.041484194999611645
linked_list,insert: row into middle,10,10,0.33,0.01572531799956778
csr,insert: row into middle,10,10,0.33,0.00011340099990775343
array,insert: row at random pos.,10,10,0.33,0.05907736999961344
linked_list,insert: row at random pos.,10,10,0.33,0.02140343299925007
csr,insert: row at random pos.,10,10,0.33,0.00021852499958185945
array,insert: col at start,10,10,0.33,0.2545791520005878
linked_list,insert: col at start,10,10,0.33,0.8244614909999655
csr,insert: col at start,10,10,0.33,0.0004996920006306027
array,insert: col at end,10,10,0.33,0.6189979119999407
linked_list,insert: col at end,10,10,0.33,2.6203293759999724
csr,insert: col at end,10,10,0.33,0.0005953740001132246
array,insert: col after end,10,10,0.33,3.747200025827624e-05
linked_list,insert: col after end,10,10,0.33,0.0867750409997825
csr,insert: col after end,10,10,0.33,6.353800017677713e-05
array,insert: col into middle,10,10,0.33,1.0378441809998549
linked_list,insert: col into middle,10,10,0.33,3.0731332100003783
csr,insert: col into middle,10,10,0.33,0.0006153089998406358
array,insert: col at random pos.,10,10,0.33,1.4959983170001578
linked_list,insert: col at random pos.,10,10,0.33,6.102262157000041
csr,insert: col at random pos.,10,10,0.33,0.0017706449998513563
array,insert: row at start,316,316,1.0,6.0511630900000455
linked_list,insert: row at start,316,316,1.0,0.03387229999952979
csr,insert: row at start,316,316,1.0,0.00022228400030144257
array,insert: row at end,316,316,1.0,2.0855780740002956
linked_list,insert: row at end,316,316,1.0,0.03580307899937907
csr,insert: row at end,316,316,1.0,0.00019077899924013764
array,insert: row after end,316,316,1.0,5.665499975293642e-05
linked_list,insert: row after end,316,316,1.0,0.01776794899978995
csr,insert: row after end,316,316,1.0,0.00010299999939888949
array,insert: row into middle,316,316,1.0,5.564089105999301
linked_list,insert: row into middle,316,316,1.0,0.04761019900070096
csr,insert: row into middle,316,316,1.0,0.0002278379997733282
array,insert: row at random pos.,316,316,1.0,6.610726092000732
linked_list,insert: row at random pos.,316,316,1.0,0.06866794999950798
csr,insert: row at random pos.,316,316,1.0,0.00036653000006481307
array,insert: col at start,316,316,1.0,11.0538644140006
linked_list,insert: col at start,316,316,1.0,1.6476880509999319
csr,insert: col at start,316,316,1.0,2.46410469500006
array,insert: col at end,316,316,1.0,2.8473536319997947
linked_list,insert: col at end,316,316,1.0,4.658755255999495
csr,insert: col at end,316,316,1.0,1.6208359610000116
array,insert: col after end,316,316,1.0,4.383299983601319e-05
linked_list,insert: col after end,316,316,1.0,0.15689938499963318
csr,insert: col after end,316,316,1.0,8.029199943848653e-05
array,insert: col into middle,316,316,1.0,7.6490540200002215
linked_list,insert: col into middle,316,316,1.0,5.389864924999529
csr,insert: col into middle,316,316,1.0,2.3045060560007187
array,insert: col at random pos.,316,316,1.0,8.128555246999895
linked_list,insert: col at random pos.,316,316,1.0,12.16589742799988
csr,insert: col at random pos.,316,316,1.0,2.6518544270002167
array,insert: row at start,1000,1000,0.33,24.274251673000435
linked_list,insert: row at start,1000,1000,0.33,0.05524202099968534
csr,insert: row at start,1000,1000,0.33,0.00019486200017126976
array,insert: row at end,1000,1000,0.33,3.53447875799975
linked_list,insert: row at end,1000,1000,0.33,0.06560248200003116
csr,insert: row at end,1000,1000,0.33,0.0001397280002493062
array,insert: row after end,1000,1000,0.33,4.465199981495971e-05
linked_list,insert: row after end,1000,1000,0.33,0.02495796000039263
csr,insert: row after end,1000,1000,0.33,7.75339995016111e-05
array,insert: row into middle,1000,1000,0.33,15.286087106000195
linked_list,insert: row into middle,1000,1000,0.33,0.06234999200023594
csr,insert: row into middle,1000,1000,0.33,0.0001670300007390324
array,insert: row at random pos.,1000,1000,0.33,19.219674147999285
linked_list,insert: row at random pos.,1000,1000,0.33,0.0653878219991384
csr,insert: row at random pos.,1000,1000,0.33,0.0003354049995323294
array,insert: col at start,1000,1000,0.33,33.16318823100028
linked_list,insert: col at start,1000,1000,0.33,2.3403395680006724
csr,insert: col at start,1000,1000,0.33,8.042619694000678
array,insert: col at end,1000,1000,0.33,4.611028987000282
linked_list,insert: col at end,1000,1000,0.33,8.581524352000088
csr,insert: col at end,1000,1000,0.33,4.46198811100021
array,insert: col after end,1000,1000,0.33,5.2088000302319415e-05
linked_list,insert: col after end,1000,1000,0.33,0.28014710399929754
csr,insert: col after end,1000,1000,0.33,7.244300013553584e-05
array,insert: col into middle,1000,1000,0.33,23.710952404000636
linked_list,insert: col into middle,1000,1000,0.33,11.410382928000217
csr,insert: col into middle,1000,1000,0.33,7.297437632000765
array,insert: col at random pos.,1000,1000,0.33,26.241638548999617
linked_list,insert: col at random pos.,1000,1000,0.33,14.212118290000035
csr,insert: col at random pos.,1000,1000,0.33,8.276626282000507
array,insert: row at start,10000,100,1.0,33.226382818000275
linked_list,insert: row at start,10000,100,1.0,0.5326090670005215
csr,insert: row at start,10000,100,1.0,0.000610295000115002
array,insert: row at end,10000,100,1.0,0.36714069099980406
linked_list,insert: row at end,10000,100,1.0,0.4125549840000531
csr,insert: row at end,10000,100,1.0,0.00011392800024623284
array,insert: row after end,10000,100,1.0,3.893999928550329e-05
linked_list,insert: row after end,10000,100,1.0,0.17603796399998828
csr,insert: row after end,10000,100,1.0,6.60579999021138e-05
array,insert: row into middle,10000,100,1.0,19.6868686480002
linked_list,insert: row into middle,10000,100,1.0,0.5409333699999479
csr,insert: row into middle,10000,100,1.0,0.00041701700047269696
array,insert: row at random pos.,10000,100,1.0,18.231017640000573
linked_list,insert: row at random pos.,10000,100,1.0,0.5222057270002551
csr,insert: row at random pos.,10000,100,1.0,0.000576475999878312
array,insert: col at start,10000,100,1.0,86.5243137360003
linked_list,insert: col at start,10000,100,1.0,18.26700262200029
csr,insert: col at start,10000,100,1.0,20.969828862999748
array,insert: col at end,10000,100,1.0,127.99130881200017
linked_list,insert: col at end,10000,100,1.0,107.57490176600004
csr,insert: col at end,10000,100,1.0,25.757328980999773
array,insert: col after end,10000,100,1.0,5.9439999859023374e-05
linked_list,insert: col after end,10000,100,1.0,3.167647647999729
csr,insert: col after end,10000,100,1.0,0.0001098829998227302
array,insert: col into middle,10000,100,1.0,158.0767550239998
linked_list,insert: col into middle,10000,100,1.0,62.15304475499943
csr,insert: col into middle,10000,100,1.0,19.269561070000236
array,insert: col at random pos.,10000,100,1.0,177.87105856800008
linked_list,insert: col at random pos.,10000,100,1.0,115.05058109400034
csr,insert: col at random pos.,10000,100,1.0,65.65562259299986
array,insert: row at start,32,32,0.66,0.13855099499960488
linked_list,insert: row at start,32,32,0.66,0.012884721999398607
csr,insert: row at start,32,32,0.66,0.00029918499967607204
array,insert: row at end,32,32,0.66,0.21014945699971577
linked_list,insert: row at end,32,32,0.66,0.026534437000009348
csr,insert: row at end,32,32,0.66,0.00025543900028424105
array,insert: row after end,32,32,0.66,9.513399982097326e-05
linked_list,insert: row after end,32,32,0.66,0.014824830000179645
csr,insert: row after end,32,32,0.66,0.000221410999984073
array,insert: row into middle,32,32,0.66,0.34736245600015536
linked_list,insert: row into middle,32,32,0.66,0.05421266200028185
csr,insert: row into middle,32,32,0.66,0.0003387500000826549
array,insert: row at random pos.,32,32,0.66,0.4733960789999401
linked_list,insert: row at random pos.,32,32,0.66,0.07954477299972496
csr,insert: row at random pos.,32,32,0.66,0.0006223230002433411
array,insert: col at start,32,32,0.66,1.127226466999673
linked_list,insert: col at start,32,32,0.66,2.7221262990005926
csr,insert: col at start,32,32,0.66,0.04635189799955697
array,insert: col at end,32,32,0.66,2.3530749729998206
linked_list,insert: col at end,32,32,0.66,7.753643525999905
csr,insert: col at end,32,32,0.66,0.03717675000007148
array,insert: col after end,32,32,0.66,0.00011114900007669348
linked_list,insert: col after end,32,32,0.66,0.2720284699998956
csr,insert: col after end,32,32,0.66,0.00017202399976667948
array,insert: col into middle,32,32,0.66,3.6884712470000522
linked_list,insert: col into middle,32,32,0.66,9.984441765000156
csr,insert: col into middle,32,32,0.66,0.03901079000024765
array,insert: col at random pos.,32,32,0.66,5.5146683729999495
linked_list,insert: col at random pos.,32,32,0.66,10.290460527000505
csr,insert: col at random pos.,32,32,0.66,0.0267170659999465
array,insert: row at start,3,320,1.0,0.3384982449997551
linked_list,insert: row at start,3,320,1.0,0.005422096000074816
csr,insert: row at start,3,320,1.0,0.00016523999966011615
array,insert: row at end,3,320,1.0,0.9259696729995994
linked_list,insert: row at end,3,320,1.0,0.01345030999982555
csr,insert: row at end,3,320,1.0,0.000289862000499852
array,insert: row after end,3,320,1.0,6.8929000008211e-05
linked_list,insert: row after end,3,320,1.0,0.009523094000542187
csr,insert: row after end,3,320,1.0,0.00013150500035408186
array,insert: row into middle,3,320,1.0,1.6628047350004636
linked_list,insert: row into middle,3,320,1.0,0.03186992700011615
csr,insert: row into middle,3,320,1.0,0.00020610100000340026
array,insert: row at random pos.,3,320,1.0,2.4252778150002996
linked_list,insert: row at random pos.,3,320,1.0,0.04543520399965928
csr,insert: row at random pos.,3,320,1.0,0.0004410940000525443
array,insert: col at start,3,320,1.0,3.5606475920003504
linked_list,insert: col at start,3,320,1.0,1.8855589300001157
csr,insert: col at start,3,320,1.0,0.041263101999902574
array,insert: col at end,3,320,1.0,1.5388131700001395
linked_list,insert: col at end,3,320,1.0,5.602623540999957
csr,insert: col at end,3,320,1.0,0.023681396000029054
array,insert: col after end,3,320,1.0,0.00010214800022367854
linked_list,insert: col after end,3,320,1.0,0.21589857799972378
csr,insert: col after end,3,320,1.0,0.0001602239999556332
array,insert: col into middle,3,320,1.0,4.460106932999224
linked_list,insert: col into middle,3,320,1.0,6.708403088000523
csr,insert: col into middle,3,320,1.0,0.03851405200020963
array,insert: col at random pos.,3,320,1.0,5.199832207999862
linked_list,insert: col at random pos.,3,320,1.0,11.421230377999564
csr,insert: col at random pos.,3,320,1.0,0.041058291999434005
array,insert: row at start,10000,100,0.33,45.73905700400064
linked_list,insert: row at start,10000,100,0.33,1.3975730069996644
csr,insert: row at start,10000,100,0.33,0.0018264159998579999
array,insert: row at end,10000,100,0.33,0.6412846260000151
linked_list,insert: row at end,10000,100,0.33,1.3032813190002344
csr,insert: row at end,10000,100,0.33,0.000339031999828876
array,insert: row after end,10000,100,0.33,0.00010079500043502776
linked_list,insert: row after end,10000,100,0.33,0.5456226509995759
csr,insert: row after end,10000,100,0.33,0.00023214500015455997
array,insert: row into middle,10000,100,0.33,32.19152691999989
linked_list,insert: row into middle,10000,100,0.33,1.7219931079998787
csr,insert: row into middle,10000,100,0.33,0.0011487439996926696
array,insert: row at random pos.,10000,100,0.33,17.009228543999598
linked_list,insert: row at random pos.,10000,100,0.33,0.8432036599997446
csr,insert: row at random pos.,10000,100,0.33,0.001158431000476412
array,insert: col at start,10000,100,0.33,75.55346180800007
linked_list,insert: col at start,10000,100,0.33,18.912398925999696
csr,insert: col at start,10000,100,0.33,6.464374187999965
array,insert: col at end,10000,100,0.33,49.51943768900037
linked_list,insert: col at end,10000,100,0.33,50.71490141999948
csr,insert: col at end,10000,100,0.33,6.3960998219999965
array,insert: col after end,10000,100,0.33,4.193199947621906e-05
linked_list,insert: col after end,10000,100,0.33,2.248881235999761
csr,insert: col after end,10000,100,0.33,8.028999945963733e-05
array,insert: col into middle,10000,100,0.33,79.42811375700057
linked_list,insert: col into middle,10000,100,0.33,71.20490847100064
csr,insert: col into middle,10000,100,0.33,7.428535344000011
array,insert: col at random pos.,10000,100,0.33,136.98043427300036
linked_list,insert: col at random pos.,10000,100,0.33,105.83707744799995
csr,insert: col at random pos.,10000,100,0.33,6.683272405000025
array,insert: row at start,3160,31,1.0,3.232680602999608
linked_list,insert: row at start,3160,31,1.0,0.15482623800016881
csr,insert: row at start,3160,31,1.0,0.0002387610002188012
array,insert: row at end,3160,31,1.0,0.10960962999979529
linked_list,insert: row at end,3160,31,1.0,0.13370435599972552
csr,insert: row at end,3160,31,1.0,0.00011057099982281215
array,insert: row after end,3160,31,1.0,3.957799981435528e-05
linked_list,insert: row after end,3160,31,1.0,0.05666600699987612
csr,insert: row after end,3160,31,1.0,5.783699998573866e-05
array,insert: row into middle,3160,31,1.0,1.6126794869996957
linked_list,insert: row into middle,3160,31,1.0,0.1349545240000225
csr,insert: row into middle,3160,31,1.0,0.00016459900052723242
array,insert: row at random pos.,3160,31,1.0,2.0332654080002612
linked_list,insert: row at random pos.,3160,31,1.0,0.1502721010001551
csr,insert: row at random pos.,3160,31,1.0,0.00040454999998473795
array,insert: col at start,3160,31,1.0,6.90147236499979
linked_list,insert: col at start,3160,31,1.0,5.47850301499966
csr,insert: col at start,3160,31,1.0,1.7132422069998938
array,insert: col at end,3160,31,1.0,10.17994187899967
linked_list,insert: col at end,3160,31,1.0,17.11255084700042
csr,insert: col at end,3160,31,1.0,1.7761002150000422
array,insert: col after end,3160,31,1.0,3.697200008900836e-05
linked_list,insert: col after end,3160,31,1.0,0.6453792000002068
csr,insert: col after end,3160,31,1.0,5.3810000281373505e-05
array,insert: col into middle,3160,31,1.0,15.777886728999874
linked_list,insert: col into middle,3160,31,1.0,18.50263797700063
csr,insert: col into middle,3160,31,1.0,1.8788909329996386
array,insert: col at random pos.,3160,31,1.0,20.35979257499912
linked_list,insert: col at random pos.,3160,31,1.0,28.890786570999808
csr,insert: col at random pos.,3160,31,1.0,2.0006340769996314
array,insert: row at start,10,1000,0.33,0.6220385990000068
linked_list,insert: row at start,10,1000,0.33,0.0031453039991902187
csr,insert: row at start,10,1000,0.33,0.00011528499999258202
array,insert: row at end,10,1000,0.33,1.5528559389986185
linked_list,insert: row at end,10,1000,0.33,0.007828595000319183
csr,insert: row at end,10,1000,0.33,0.0001054599997587502
array,insert: row after end,10,1000,0.33,3.719999949680641e-05
linked_list,insert: row after end,10,1000,0.33,0.004691370999353239
csr,insert: row after end,10,1000,0.33,6.552399827342015e-05
array,insert: row into middle,10,1000,0.33,2.5088892160001706
linked_list,insert: row into middle,10,1000,0.33,0.01620648800053459
csr,insert: row into middle,10,1000,0.33,0.00011735400039469823
array,insert: row at random pos.,10,1000,0.33,3.537122603000171
linked_list,insert: row at random pos.,10,1000,0.33,0.020095367000976694
csr,insert: row at random pos.,10,1000,0.33,0.0002619400002004113
array,insert: col at start,10,1000,0.33,4.5944409940002515
