implementation,action,num_rows,num_cols,filled,time
array,insert: row at random pos.,1000,10,1.0,0.24122324900008607
linked_list,insert: row at random pos.,1000,10,1.0,0.056776863999857596
csr,insert: row at random pos.,1000,10,1.0,0.0001982640001187974
array,insert: col at start,1000,10,1.0,0.9307178179997209
linked_list,insert: col at start,1000,10,1.0,2.031606527999884
csr,insert: col at start,1000,10,1.0,0.15256117699982497
array,insert: col at end,1000,10,1.0,2.1885247079999317
linked_list,insert: col at end,1000,10,1.0,5.876376567000079
csr,insert: col at end,1000,10,1.0,0.15566377699997247
array,insert: col after end,1000,10,1.0,3.334699977131095e-05
linked_list,insert: col after end,1000,10,1.0,0.2157232960003057
csr,insert: col after end,1000,10,1.0,5.105599984744913e-05
array,insert: col into middle,1000,10,1.0,3.7218773590002456
linked_list,insert: col into middle,1000,10,1.0,7.32862645799969
csr,insert: col into middle,1000,10,1.0,0.1678554019999865
array,insert: col at random pos.,1000,10,1.0,5.110431486999914
linked_list,insert: col at random pos.,1000,10,1.0,11.348553383000308
csr,insert: col at random pos.,1000,10,1.0,0.2004652390000956
array,insert: row at start,1,100,1.0,0.04448975800005428
linked_list,insert: row at start,1,100,1.0,4.773799992108252e-05
csr,insert: row at start,1,100,1.0,7.942000002003624e-05
array,insert: row at end,1,100,1.0,0.13509864400020888
linked_list,insert: row at end,1,100,1.0,5.505400031324825e-05
csr,insert: row at end,1,100,1.0,9.959499993783538e-05
array,insert: row after end,1,100,1.0,3.6220999845681945e-05
linked_list,insert: row after end,1,100,1.0,0.0013294419995872886
csr,insert: row after end,1,100,1.0,6.88610002725909e-05
array,insert: row into middle,1,100,1.0,0.20440187800022613
linked_list,insert: row into middle,1,100,1.0,0.006149522000214347
csr,insert: row into middle,1,100,1.0,0.00010840999993888545
array,insert: row at random pos.,1,100,1.0,0.3089852359998986
linked_list,insert: row at random pos.,1,100,1.0,0.011164576999817655
csr,insert: row at random pos.,1,100,1.0,0.00021706799998355564
array,insert: col at start,1,100,1.0,0.49982743999999
linked_list,insert: col at start,1,100,1.0,0.3935980589999417
csr,insert: col at start,1,100,1.0,0.0017129449997810298
array,insert: col at end,1,100,1.0,0.5111513819997526
linked_list,insert: col at end,1,100,1.0,1.1812696470001356
csr,insert: col at end,1,100,1.0,0.0018013349999819184
array,insert: col after end,1,100,1.0,2.7011999918613583e-05
linked_list,insert: col after end,1,100,1.0,0.04037480199986021
csr,insert: col after end,1,100,1.0,5.59919999432168e-05
array,insert: col into middle,1,100,1.0,1.0551296680000632
linked_list,insert: col into middle,1,100,1.0,1.5323335929997484
csr,insert: col into middle,1,100,1.0,0.0015266840000549564
array,insert: col at random pos.,1,100,1.0,1.4699592659999325
linked_list,insert: col at random pos.,1,100,1.0,2.4390061070002957
csr,insert: col at random pos.,1,100,1.0,0.0017266220002056798
array,insert: row at start,1000,10,0.33,0.21852178299968728
linked_list,insert: row at start,1000,10,0.33,0.04157749999967564
csr,insert: row at start,1000,10,0.33,0.00013702199976250995
array,insert: row at end,1000,10,0.33,0.030517711999891617
linked_list,insert: row at end,1000,10,0.33,0.03760402400030216
csr,insert: row at end,1000,10,0.33,8.097499994619284e-05
array,insert: row after end,1000,10,0.33,2.9569000162155135e-05
linked_list,insert: row after end,1000,10,0.33,0.018179992000113998
csr,insert: row after end,1000,10,0.33,7.325500018851017e-05
array,insert: row into middle,1000,10,0.33,0.1519561469999644
linked_list,insert: row into middle,1000,10,0.33,0.06121581499974127
csr,insert: row into middle,1000,10,0.33,0.0001430749998689862
array,insert: row at random pos.,1000,10,0.33,0.1549607339998147
linked_list,insert: row at random pos.,1000,10,0.33,0.05610239699990416
csr,insert: row at random pos.,1000,10,0.33,0.0002166719996239408
array,insert: col at start,1000,10,0.33,0.8385708260002502
linked_list,insert: col at start,1000,10,0.33,2.0241240489999655
csr,insert: col at start,1000,10,0.33,0.0568399670000872
array,insert: col at end,1000,10,0.33,2.1298391519999313
linked_list,insert: col at end,1000,10,0.33,5.904647840000052
csr,insert: col at end,1000,10,0.33,0.047293311999965226
array,insert: col after end,1000,10,0.33,3.269200033173547e-05
linked_list,insert: col after end,1000,10,0.33,0.2754369119998046
csr,insert: col after end,1000,10,0.33,5.887199995413539e-05
array,insert: col into middle,1000,10,0.33,3.6514995449997514
linked_list,insert: col into middle,1000,10,0.33,7.31905421700003
csr,insert: col into middle,1000,10,0.33,0.05144025400022656
array,insert: col at random pos.,1000,10,0.33,5.08300687999963
linked_list,insert: col at random pos.,1000,10,0.33,11.271013999999923
csr,insert: col at random pos.,1000,10,0.33,0.06106822399988232
array,insert: row at start,1,100,0.33,0.0421533239996279
linked_list,insert: row at start,1,100,0.33,4.558600039672456e-05
csr,insert: row at start,1,100,0.33,7.192700013547437e-05
array,insert: row at end,1,100,0.33,0.1397768530000576
linked_list,insert: row at end,1,100,0.33,5.81539998165681e-05
csr,insert: row at end,1,100,0.33,0.00010069800009659957
array,insert: row after end,1,100,0.33,3.5632999697554624e-05
linked_list,insert: row after end,1,100,0.33,0.0012580399998114444
csr,insert: row after end,1,100,0.33,6.961899998714216e-05
array,insert: row into middle,1,100,0.33,0.22282152199977645
linked_list,insert: row into middle,1,100,0.33,0.006040349999693717
csr,insert: row into middle,1,100,0.33,0.00010331199973734329
array,insert: row at random pos.,1,100,0.33,0.30044547299985425
linked_list,insert: row at random pos.,1,100,0.33,0.01063332600006106
csr,insert: row at random pos.,1,100,0.33,0.0001992239999708545
array,insert: col at start,1,100,0.33,0.5177281119999861
linked_list,insert: col at start,1,100,0.33,0.39938905899998645
csr,insert: col at start,1,100,0.33,0.0006590880002477206
array,insert: col at end,1,100,0.33,0.517465863000325
linked_list,insert: col at end,1,100,0.33,1.1960680300003332
csr,insert: col at end,1,100,0.33,0.0005563300001085736
array,insert: col after end,1,100,0.33,2.7023999791708775e-05
linked_list,insert: col after end,1,100,0.33,0.040609756000321795
csr,insert: col after end,1,100,0.33,5.5996999890339794e-05
array,insert: col into middle,1,100,0.33,1.031598932000179
linked_list,insert: col into middle,1,100,0.33,1.560404347000258
csr,insert: col into middle,1,100,0.33,0.0007610189995830297
array,insert: col at random pos.,1,100,0.33,1.4445497309998245
linked_list,insert: col at random pos.,1,100,0.33,2.4306311899999855
csr,insert: col at random pos.,1,100,0.33,0.0007905040001787711
array,insert: row at start,3160,31,0.66,2.244979930000227
linked_list,insert: row at start,3160,31,0.66,0.13235185900020952
csr,insert: row at start,3160,31,0.66,0.0002449720000186062
array,insert: row at end,3160,31,0.66,0.08546742199996515
linked_list,insert: row at end,3160,31,0.66,0.12897650000013527
csr,insert: row at end,3160,31,0.66,7.818200037945644e-05
array,insert: row after end,3160,31,0.66,2.8068000119674252e-05
linked_list,insert: row after end,3160,31,0.66,0.04756765699994503
csr,insert: row after end,3160,31,0.66,7.930199990369147e-05
array,insert: row into middle,3160,31,0.66,1.2558107909999308
linked_list,insert: row into middle,3160,31,0.66,0.13052773099980186
csr,insert: row into middle,3160,31,0.66,0.00017210500027431408
array,insert: row at random pos.,3160,31,0.66,1.1894561840003917
linked_list,insert: row at random pos.,3160,31,0.66,0.14267735100020218
csr,insert: row at random pos.,3160,31,0.66,0.00032869200003915466
array,insert: col at start,3160,31,0.66,4.891269458000352
linked_list,insert: col at start,3160,31,0.66,4.93536001099983
csr,insert: col at start,3160,31,0.66,1.0453176959999837
array,insert: col at end,3160,31,0.66,8.412556500999926
linked_list,insert: col at end,3160,31,0.66,14.44383232700011
csr,insert: col at end,3160,31,0.66,1.0879859749998104
array,insert: col after end,3160,31,0.66,3.243200035285554e-05
linked_list,insert: col after end,3160,31,0.66,0.54902643000014
csr,insert: col after end,3160,31,0.66,4.892100014330936e-05
array,insert: col into middle,3160,31,0.66,12.303420871000071
linked_list,insert: col into middle,3160,31,0.66,16.50052719400037
csr,insert: col into middle,3160,31,0.66,1.1158194469999216
array,insert: col at random pos.,3160,31,0.66,16.647245531999943
linked_list,insert: col at random pos.,3160,31,0.66,26.089884535000238
csr,insert: col at random pos.,3160,31,0.66,1.1657706259993574
array,insert: row at start,320,3,0.33,0.037499387999559985
linked_list,insert: row at start,320,3,0.33,0.012566362999677949
csr,insert: row at start,320,3,0.33,9.347600007458823e-05
array,insert: row at end,320,3,0.33,0.013866553999832831
linked_list,insert: row at end,320,3,0.33,0.016640007000205514
csr,insert: row at end,320,3,0.33,8.626099952380173e-05
array,insert: row after end,320,3,0.33,3.0108999453659635e-05
linked_list,insert: row after end,320,3,0.33,0.008282441000119434
csr,insert: row after end,320,3,0.33,5.384900032368023e-05
array,insert: row into middle,320,3,0.33,0.040397331999884045
linked_list,insert: row into middle,320,3,0.33,0.02304419800020696
csr,insert: row into middle,320,3,0.33,9.474899979977636e-05
array,insert: row at random pos.,320,3,0.33,0.05141963899950497
linked_list,insert: row at random pos.,320,3,0.33,0.027366139000150724
csr,insert: row at random pos.,320,3,0.33,0.0002941960001408006
array,insert: col at start,320,3,0.33,0.3531086379998669
linked_list,insert: col at start,320,3,0.33,1.2222036670000307
csr,insert: col at start,320,3,0.33,0.004022961999908148
array,insert: col at end,320,3,0.33,1.007493472000533
linked_list,insert: col at end,320,3,0.33,3.208000828999502
csr,insert: col at end,320,3,0.33,0.004669914000260178
array,insert: col after end,320,3,0.33,3.061400002479786e-05
linked_list,insert: col after end,320,3,0.33,0.1091644059997634
csr,insert: col after end,320,3,0.33,5.5077999604691286e-05
array,insert: col into middle,320,3,0.33,1.6739648729999317
linked_list,insert: col into middle,320,3,0.33,4.251078659000086
csr,insert: col into middle,320,3,0.33,0.0045044989992675255
array,insert: col at random pos.,320,3,0.33,2.3664861549996203
linked_list,insert: col at random pos.,320,3,0.33,6.570646838999892
csr,insert: col at random pos.,320,3,0.33,0.005538242000511673
array,insert: row at start,1000,1000,1.0,26.312755210999967
linked_list,insert: row at start,1000,1000,1.0,0.0467131369996423
csr,insert: row at start,1000,1000,1.0,0.00015907199940556893
array,insert: row at end,1000,1000,1.0,3.163442380999186
linked_list,insert: row at end,1000,1000,1.0,0.03844370099977823
csr,insert: row at end,1000,1000,1.0,9.02600004337728e-05
array,insert: row after end,1000,1000,1.0,3.2436999390483834e-05
linked_list,insert: row after end,1000,1000,1.0,0.01897849800025142
csr,insert: row after end,1000,1000,1.0,5.650100047205342e-05
array,insert: row into middle,1000,1000,1.0,17.641957494000053
linked_list,insert: row into middle,1000,1000,1.0,0.04926352399979805
csr,insert: row into middle,1000,1000,1.0,0.00011294399973849067
array,insert: row at random pos.,1000,1000,1.0,19.304882927999643
linked_list,insert: row at random pos.,1000,1000,1.0,0.05593454599966208
csr,insert: row at random pos.,1000,1000,1.0,0.0002241240008515888
array,insert: col at start,1000,1000,1.0,50.25910547900003
linked_list,insert: col at start,1000,1000,1.0,2.052013984000041
csr,insert: col at start,1000,1000,1.0,18.251373181999952
array,insert: col at end,1000,1000,1.0,5.827346055999442
linked_list,insert: col at end,1000,1000,1.0,5.883604407999883
csr,insert: col at end,1000,1000,1.0,9.64781429300001
array,insert: col after end,1000,1000,1.0,3.777900019485969e-05
linked_list,insert: col after end,1000,1000,1.0,0.22304458800044813
csr,insert: col after end,1000,1000,1.0,5.262299964670092e-05
array,insert: col into middle,1000,1000,1.0,32.17748561299959
linked_list,insert: col into middle,1000,1000,1.0,7.679543418999856
csr,insert: col into middle,1000,1000,1.0,15.280855362999318
array,insert: col at random pos.,1000,1000,1.0,34.940412790000664
linked_list,insert: col at random pos.,1000,1000,1.0,12.065992373999507
csr,insert: col at random pos.,1000,1000,1.0,16.631255175999286
array,insert: row at start,100,100,0.33,0.1927342850003697
linked_list,insert: row at start,100,100,0.33,0.006068357999538421
csr,insert: row at start,100,100,0.33,9.068000053957803e-05
array,insert: row at end,100,100,0.33,0.17311795000023267
linked_list,insert: row at end,100,100,0.33,0.009535529000459064
csr,insert: row at end,100,100,0.33,0.00011403600001358427
array,insert: row after end,100,100,0.33,3.145499977108557e-05
linked_list,insert: row after end,100,100,0.33,0.0058483550001255935
csr,insert: row after end,100,100,0.33,6.653099990217015e-05
array,insert: row into middle,100,100,0.33,0.30469405700023344
linked_list,insert: row into middle,100,100,0.33,0.017901135999636608
csr,insert: row into middle,100,100,0.33,0.00010466499952599406
array,insert: row at random pos.,100,100,0.33,0.39782636600011756
linked_list,insert: row at random pos.,100,100,0.33,0.024677774000338104
csr,insert: row at random pos.,100,100,0.33,0.00022046400044928305
array,insert: col at start,100,100,0.33,0.7348346139997375
linked_list,insert: col at start,100,100,0.33,0.8085717750000185
csr,insert: col at start,100,100,0.33,0.05866899399916292
array,insert: col at end,100,100,0.33,0.7298986280002282
linked_list,insert: col at end,100,100,0.33,2.305264736999561
csr,insert: col at end,100,100,0.33,0.049748680000448076
array,insert: col after end,100,100,0.33,3.2468000426888466e-05
linked_list,insert: col after end,100,100,0.33,0.08091181500003586
csr,insert: col after end,100,100,0.33,5.65249993087491e-05
array,insert: col into middle,100,100,0.33,1.4401995869993698
linked_list,insert: col into middle,100,100,0.33,3.0998194229996443
csr,insert: col into middle,100,100,0.33,0.05173087499952089
array,insert: col at random pos.,100,100,0.33,1.9273045619993354
linked_list,insert: col at random pos.,100,100,0.33,4.8682910640000046
csr,insert: col at random pos.,100,100,0.33,0.06626118599979236
array,insert: row at start,10,10,0.33,0.011243583000577928
linked_list,insert: row at start,10,10,0.33,0.0029037599997536745
csr,insert: row at start,10,10,0.33,9.132100058195647e-05
array,insert: row at end,10,10,0.33,0.022330434999275894
linked_list,insert: row at end,10,10,0.33,0.006486377000328503
csr,insert: row at end,10,10,0.33,8.917300056054955e-05
array,insert: row after end,10,10,0.33,3.295799979241565e-05
linked_list,insert: row after end,10,10,0.33,0.004313658000683063
csr,insert: row after end,10,10,0.33,6.510799994430272e-05
array,insert: row into middle,10,10,0.33,0.038256901000750076
linked_list,insert: row into middle,10,10,0.33,0.01324221300001227
csr,insert: row into middle,10,10,0.33,8.972599971457385e-05
array,insert: row at random pos.,10,10,0.33,0.04919012000027578
linked_list,insert: row at random pos.,10,10,0.33,0.02053004399931524
csr,insert: row at random pos.,10,10,0.33,0.00024049900002864888
array,insert: col at start,10,10,0.33,0.2414201840001624
linked_list,insert: col at start,10,10,0.33,0.7243701629995485
csr,insert: col at start,10,10,0.33,0.00044008399981976254
array,insert: col at end,10,10,0.33,0.52433526599998
linked_list,insert: col at end,10,10,0.33,1.9973094879997007
csr,insert: col at end,10,10,0.33,0.0005759120003858698
array,insert: col after end,10,10,0.33,3.556400042725727e-05
linked_list,insert: col after end,10,10,0.33,0.07528285499938647
csr,insert: col after end,10,10,0.33,6.588300038856687e-05
array,insert: col into middle,10,10,0.33,0.8970701970001755
linked_list,insert: col into middle,10,10,0.33,2.648393724000016
csr,insert: col into middle,10,10,0.33,0.0005213849999563536
array,insert: col at random pos.,10,10,0.33,1.2934300449996954
linked_list,insert: col at random pos.,10,10,0.33,4.153917720999743
csr,insert: col at random pos.,10,10,0.33,0.000678224000694172
array,insert: row at start,316,316,1.0,2.515855761000239
linked_list,insert: row at start,316,316,1.0,0.01446463299998868
csr,insert: row at start,316,316,1.0,0.00014352600010170136
array,insert: row at end,316,316,1.0,0.935987684999418
linked_list,insert: row at end,316,316,1.0,0.01773271999991266
csr,insert: row at end,316,316,1.0,9.703400064609013e-05
array,insert: row after end,316,316,1.0,3.346399989823112e-05
linked_list,insert: row after end,316,316,1.0,0.009591844000169658
csr,insert: row after end,316,316,1.0,6.441499954235042e-05
array,insert: row into middle,316,316,1.0,2.4492537670003003
linked_list,insert: row into middle,316,316,1.0,0.02350302099966939
csr,insert: row into middle,316,316,1.0,0.00010369099982199259
array,insert: row at random pos.,316,316,1.0,2.778646731000663
linked_list,insert: row at random pos.,316,316,1.0,0.031603553000422835
csr,insert: row at random pos.,316,316,1.0,0.00019746900034078863
array,insert: col at start,316,316,1.0,5.695725345999563
linked_list,insert: col at start,316,316,1.0,1.1040454979993228
csr,insert: col at start,316,316,1.0,1.6490783029994418
array,insert: col at end,316,316,1.0,1.8804772559997218
linked_list,insert: col at end,316,316,1.0,3.205505283000093
csr,insert: col at end,316,316,1.0,1.1664279749993511
array,insert: col after end,316,316,1.0,3.364000076544471e-05
linked_list,insert: col after end,316,316,1.0,0.11267503300041426
csr,insert: col after end,316,316,1.0,5.7901999753084965e-05
array,insert: col into middle,316,316,1.0,5.557660333999593
linked_list,insert: col into middle,316,316,1.0,4.321921517999726
csr,insert: col into middle,316,316,1.0,1.6210566729996572
array,insert: col at random pos.,316,316,1.0,6.645459960999688
linked_list,insert: col at random pos.,316,316,1.0,6.79521891999957
csr,insert: col at random pos.,316,316,1.0,1.7725465419998727
array,insert: row at start,1000,1000,0.33,16.28349509399959
linked_list,insert: row at start,1000,1000,0.33,0.0422368239997013
csr,insert: row at start,1000,1000,0.33,0.00013378699986787979
array,insert: row at end,1000,1000,0.33,2.0205783259998498
linked_list,insert: row at end,1000,1000,0.33,0.04204788900005951
csr,insert: row at end,1000,1000,0.33,8.432899994659238e-05
array,insert: row after end,1000,1000,0.33,3.0191000405466184e-05
linked_list,insert: row after end,1000,1000,0.33,0.018156280000766856
csr,insert: row after end,1000,1000,0.33,8.120599977701204e-05
array,insert: row into middle,1000,1000,0.33,11.056042520000119
linked_list,insert: row into middle,1000,1000,0.33,0.05174699800045346
csr,insert: row into middle,1000,1000,0.33,0.00011679700037348084
array,insert: row at random pos.,1000,1000,0.33,13.335140559000138
linked_list,insert: row at random pos.,1000,1000,0.33,0.05820103000041854
csr,insert: row at random pos.,1000,1000,0.33,0.0002398589995209477
array,insert: col at start,1000,1000,0.33,28.24893511299979
linked_list,insert: col at start,1000,1000,0.33,2.0687286259999382
csr,insert: col at start,1000,1000,0.33,6.18000344399934
array,insert: col at end,1000,1000,0.33,3.423474027999873
linked_list,insert: col at end,1000,1000,0.33,5.900877228000354
csr,insert: col at end,1000,1000,0.33,3.305696829000226
array,insert: col after end,1000,1000,0.33,3.562300025805598e-05
linked_list,insert: col after end,1000,1000,0.33,0.20528243599983398
csr,insert: col after end,1000,1000,0.33,5.216000045038527e-05
array,insert: col into middle,1000,1000,0.33,18.844541497000137
linked_list,insert: col into middle,1000,1000,0.33,7.43554180800038
csr,insert: col into middle,1000,1000,0.33,5.3596222729993315
array,insert: col at random pos.,1000,1000,0.33,20.40900240100018
linked_list,insert: col at random pos.,1000,1000,0.33,12.056682363000618
csr,insert: col at random pos.,1000,1000,0.33,5.543218731000707
array,insert: row at start,10000,100,1.0,26.08297322999988
linked_list,insert: row at start,10000,100,1.0,0.41858477400000993
csr,insert: row at start,10000,100,1.0,0.0005061050005679135
array,insert: row at end,10000,100,1.0,0.2853617740001937
linked_list,insert: row at end,10000,100,1.0,0.35571206900021934
csr,insert: row at end,10000,100,1.0,9.669400060374755e-05
array,insert: row after end,10000,100,1.0,3.295399983471725e-05
linked_list,insert: row after end,10000,100,1.0,0.14877517700006138
csr,insert: row after end,10000,100,1.0,6.425700030376902e-05
array,insert: row into middle,10000,100,1.0,13.332119603999672
linked_list,insert: row into middle,10000,100,1.0,0.39441107000038755
csr,insert: row into middle,10000,100,1.0,0.0002973459995700978
array,insert: row at random pos.,10000,100,1.0,12.889961109999604
linked_list,insert: row at random pos.,10000,100,1.0,0.3970394980005949
csr,insert: row at random pos.,10000,100,1.0,0.0005354630002329941
array,insert: col at start,10000,100,1.0,69.99672394100071
linked_list,insert: col at start,10000,100,1.0,14.982199570000375
csr,insert: col at start,10000,100,1.0,16.078297360999386
array,insert: col at end,10000,100,1.0,73.8562788449999
linked_list,insert: col at end,10000,100,1.0,42.3864006900003
csr,insert: col at end,10000,100,1.0,16.41230908200032
array,insert: col after end,10000,100,1.0,3.559800006769365e-05
linked_list,insert: col after end,10000,100,1.0,1.688501499999802
csr,insert: col after end,10000,100,1.0,5.507500009116484e-05
array,insert: col into middle,10000,100,1.0,95.07562294800027
linked_list,insert: col into middle,10000,100,1.0,47.23586163500022
csr,insert: col into middle,10000,100,1.0,18.13832548499977
array,insert: col at random pos.,10000,100,1.0,114.74719495799945
linked_list,insert: col at random pos.,10000,100,1.0,75.96631737900043
csr,insert: col at random pos.,10000,100,1.0,18.333485811999708
array,insert: row at start,32,32,0.66,0.033349753999573295
linked_list,insert: row at start,32,32,0.66,0.0029919130001871963
csr,insert: row at start,32,32,0.66,7.651200030522887e-05
array,insert: row at end,32,32,0.66,0.05591103299957467
linked_list,insert: row at end,32,32,0.66,0.006567114000063157
csr,insert: row at end,32,32,0.66,8.42909994389629e-05
array,insert: row after end,32,32,0.66,2.83800000033807e-05
linked_list,insert: row after end,32,32,0.66,0.00392748699960066
csr,insert: row after end,32,32,0.66,5.558300017582951e-05
array,insert: row into middle,32,32,0.66,0.09264206700026989
linked_list,insert: row into middle,32,32,0.66,0.014924156999768456
csr,insert: row into middle,32,32,0.66,0.00010097900030814344
array,insert: row at random pos.,32,32,0.66,0.14088378999986162
linked_list,insert: row at random pos.,32,32,0.66,0.021704683999814733
csr,insert: row at random pos.,32,32,0.66,0.00022227099998417543
array,insert: col at start,32,32,0.66,0.33239770399995905
linked_list,insert: col at start,32,32,0.66,0.7479297970003245
csr,insert: col at start,32,32,0.66,0.00951952600007644
array,insert: col at end,32,32,0.66,0.572322541000176
linked_list,insert: col at end,32,32,0.66,2.1061334260002695
csr,insert: col at end,32,32,0.66,0.010016137999627972
array,insert: col after end,32,32,0.66,3.503500010992866e-05
linked_list,insert: col after end,32,32,0.66,0.07091888200011454
csr,insert: col after end,32,32,0.66,7.555299998784903e-05
array,insert: col into middle,32,32,0.66,1.0121905119995063
linked_list,insert: col into middle,32,32,0.66,2.773871997999777
csr,insert: col into middle,32,32,0.66,0.010126481000042986
array,insert: col at random pos.,32,32,0.66,1.4521933519999948
linked_list,insert: col at random pos.,32,32,0.66,4.420376047999525
csr,insert: col at random pos.,32,32,0.66,0.010560655000517727
array,insert: row at start,3,320,1.0,0.15473054599988245
linked_list,insert: row at start,3,320,1.0,0.002561074000368535
csr,insert: row at start,3,320,1.0,9.123099971475312e-05
array,insert: row at end,3,320,1.0,0.4509308360002251
linked_list,insert: row at end,3,320,1.0,0.005401682000410801
csr,insert: row at end,3,320,1.0,7.908499992481666e-05
array,insert: row after end,3,320,1.0,2.708000010898104e-05
linked_list,insert: row after end,3,320,1.0,0.004138620000048832
csr,insert: row after end,3,320,1.0,6.217800000740681e-05
array,insert: row into middle,3,320,1.0,0.7346851030006292
linked_list,insert: row into middle,3,320,1.0,0.01536618600039219
csr,insert: row into middle,3,320,1.0,0.0001137550007115351
array,insert: row at random pos.,3,320,1.0,0.9597133830002349
linked_list,insert: row at random pos.,3,320,1.0,0.0193913370003429
csr,insert: row at random pos.,3,320,1.0,0.0002173789998778375
array,insert: col at start,3,320,1.0,1.3312474750000547
linked_list,insert: col at start,3,320,1.0,0.7039499940001406
csr,insert: col at start,3,320,1.0,0.01631435400031478
array,insert: col at end,3,320,1.0,0.609933199999432
linked_list,insert: col at end,3,320,1.0,1.9763012240000535
csr,insert: col at end,3,320,1.0,0.009071387000403774
array,insert: col after end,3,320,1.0,2.841500008798903e-05
linked_list,insert: col after end,3,320,1.0,0.07067610200010677
csr,insert: col after end,3,320,1.0,6.0791000578319654e-05
array,insert: col into middle,3,320,1.0,1.472319268999854
linked_list,insert: col into middle,3,320,1.0,2.580755869999848
csr,insert: col into middle,3,320,1.0,0.013614714999675925
array,insert: col at random pos.,3,320,1.0,1.7880755939995652
linked_list,insert: col at random pos.,3,320,1.0,4.259014018999551
csr,insert: col at random pos.,3,320,1.0,0.01362433900067117
array,insert: row at start,10000,100,0.33,15.619220357999438
linked_list,insert: row at start,10000,100,0.33,0.42727671200009354
csr,insert: row at start,10000,100,0.33,0.0005323579998730565
array,insert: row at end,10000,100,0.33,0.19323072899987892
linked_list,insert: row at end,10000,100,0.33,0.3920611290004672
csr,insert: row at end,10000,100,0.33,0.00010519500028749462
array,insert: row after end,10000,100,0.33,4.3895999624510296e-05
linked_list,insert: row after end,10000,100,0.33,0.1559323730007236
csr,insert: row after end,10000,100,0.33,6.927300000825198e-05
array,insert: row into middle,10000,100,0.33,8.103724141999919
linked_list,insert: row into middle,10000,100,0.33,0.4255239550002443
csr,insert: row into middle,10000,100,0.33,0.00031424500048160553
array,insert: row at random pos.,10000,100,0.33,8.697690323000643
linked_list,insert: row at random pos.,10000,100,0.33,0.4103328369992596
csr,insert: row at random pos.,10000,100,0.33,0.00045124000007490395
array,insert: col at start,10000,100,0.33,37.307102920000034
linked_list,insert: col at start,10000,100,0.33,15.134215328999744
csr,insert: col at start,10000,100,0.33,5.255699827999706
array,insert: col at end,10000,100,0.33,36.89485062299991
linked_list,insert: col at end,10000,100,0.33,42.41619939700013
csr,insert: col at end,10000,100,0.33,5.525987996999902
array,insert: col after end,10000,100,0.33,3.671400008897763e-05
linked_list,insert: col after end,10000,100,0.33,1.712133736999931
csr,insert: col after end,10000,100,0.33,5.5235000218090136e-05
array,insert: col into middle,10000,100,0.33,60.72587938700053
linked_list,insert: col into middle,10000,100,0.33,46.715595852999286
csr,insert: col into middle,10000,100,0.33,6.037566906999928
array,insert: col at random pos.,10000,100,0.33,79.98996311599967
linked_list,insert: col at random pos.,10000,100,0.33,76.12777465999989
csr,insert: col at random pos.,10000,100,0.33,6.043400702999861
array,insert: row at start,3160,31,1.0,2.757443561999935
linked_list,insert: row at start,3160,31,1.0,0.1328826549997757
csr,insert: row at start,3160,31,1.0,0.0002550149993112427
array,insert: row at end,3160,31,1.0,0.0914494709995779
linked_list,insert: row at end,3160,31,1.0,0.11641839999992953
csr,insert: row at end,3160,31,1.0,7.471899971278617e-05
array,insert: row after end,3160,31,1.0,2.6888000320468564e-05
linked_list,insert: row after end,3160,31,1.0,0.048762107000584365
csr,insert: row after end,3160,31,1.0,6.372400002874201e-05
array,insert: row into middle,3160,31,1.0,1.5008473230000163
linked_list,insert: row into middle,3160,31,1.0,0.13689870899997914
csr,insert: row into middle,3160,31,1.0,0.00018783999985316768
array,insert: row at random pos.,3160,31,1.0,1.5625382709995392
linked_list,insert: row at random pos.,3160,31,1.0,0.14341245600007824
csr,insert: row at random pos.,3160,31,1.0,0.00035743799980991753
array,insert: col at start,3160,31,1.0,6.082443996999245
linked_list,insert: col at start,3160,31,1.0,5.103998872000375
csr,insert: col at start,3160,31,1.0,1.5972859740004424
array,insert: col at end,3160,31,1.0,9.092522713000108
linked_list,insert: col at end,3160,31,1.0,14.73564312200051
csr,insert: col at end,3160,31,1.0,1.556331144000069
array,insert: col after end,3160,31,1.0,3.5832000321533997e-05
linked_list,insert: col after end,3160,31,1.0,0.5577458819998355
csr,insert: col after end,3160,31,1.0,4.8321000576834194e-05
array,insert: col into middle,3160,31,1.0,13.546328058000654
linked_list,insert: col into middle,3160,31,1.0,16.66216931300005
csr,insert: col into middle,3160,31,1.0,1.7034580629997436
array,insert: col at random pos.,3160,31,1.0,18.36740108199956
linked_list,insert: col at random pos.,3160,31,1.0,26.304598513999736
csr,insert: col at random pos.,3160,31,1.0,1.7729145429993878
array,insert: row at start,10,1000,0.33,0.5747541230002753
linked_list,insert: row at start,10,1000,0.33,0.0031423189993802225
csr,insert: row at start,10,1000,0.33,0.00011752600039471872
array,insert: row at end,10,1000,0.33,1.3792951699997502
linked_list,insert: row at end,10,1000,0.33,0.005748550999669533
csr,insert: row at end,10,1000,0.33,7.935400026326533e-05
array,insert: row after end,10,1000,0.33,2.813299943227321e-05
linked_list,insert: row after end,10,1000,0.33,0.003786012000091432
csr,insert: row after end,10,1000,0.33,5.553499977395404e-05
array,insert: row into middle,10,1000,0.33,2.3425754230001985
linked_list,insert: row into middle,10,1000,0.33,0.01680441400003474
csr,insert: row into middle,10,1000,0.33,0.0001329240003542509
array,insert: row at random pos.,10,1000,0.33,3.286771366000721
